"tourney","Division","Round","Team1","Team2","T1P1","T1P2","T2P1","T2P2","t1score","t2score"
"2021erie","Intermediate","Pool","Doing Well","That Team","Nick Woll","Luke Wells","Taylor Barta","rickie piper",8,21
"2021erie","Intermediate","Pool","This Team","Bee’s Touch","Jacob DeSchepper","Dylan Gaffey","Shayne Kraynyk","Donovan Brown",21,15
"2021erie","Intermediate","Pool","Snoop D-O Double G","Danger Zone","Alexander Stoj","Ashley Brawn","John Abarca","Andrew Messinger",7,21
"2021erie","Intermediate","Pool","Froot Loops","Chubby Octopus","Noah Kellogg","Dale Nower","Liam Sulc","David Pribozie",18,21
"2021erie","Intermediate","Pool","Short and Shorter","Toad","Garrett Barth","Jacob Fusare","Bradley Castle","Tori Mueller",21,2
"2021erie","Intermediate","Pool","Spiketacular","Two Guys","Stephen Schoenwald","Isaac Beckler","Konner Means","Jake VanScyoc",21,8
"2021erie","Intermediate","Pool","Udderly Ridiculous","Ace Royale","Wesley Sprys","Dylan Noker","Jeremiah Friend","Joseph Friend",18,21
"2021erie","Intermediate","Pool","In It to Win It","Blonde Banditos 2.0","Matthew Schoenwald","Anna Beckler","Alex Yurkovich","Jared Brewster",21,8
"2021erie","Intermediate","Pool","Big & Bigger","Matching Big Juicy Butts","Tyler Gibbens","Jason Williams","Morgan Mitchell","Alex Hutter",11,21
"2021erie","Intermediate","Pool","Off the Boys","Come Zone","sam escourt","Patrick Fenlon","Dom Gralia","Theo Wahlenmayer",21,18
"2021erie","Intermediate","Pool","Squatch gang","Greece balls","Clayton Banister","Brayden Miller","Matthew Borelli","Garon Galiotti",19,21
"2021erie","Intermediate","Pool","Pier Luck","Pink Hat Betas","Quinton Jackson","Kolton Ritter","Kyle Smith","Tyler Campo",21,19
"2021erie","Intermediate","Pool","Doing Well","Snoop D-O Double G","Nick Woll","Luke Wells","Alexander Stoj","Ashley Brawn",16,21
"2021erie","Intermediate","Pool","This Team","The Pink Ladies","Jacob DeSchepper","Dylan Gaffey","Lexi Tofanelli","Jack Tofanelli",11,21
"2021erie","Intermediate","Pool","Bee’s Touch","Danger Zone","Shayne Kraynyk","Donovan Brown","John Abarca","Andrew Messinger",11,21
"2021erie","Intermediate","Pool","Froot Loops","Spiketacular","Noah Kellogg","Dale Nower","Stephen Schoenwald","Isaac Beckler",7,21
"2021erie","Intermediate","Pool","Short and Shorter","Banana Boys","Garrett Barth","Jacob Fusare","Charles Kozy","Anthony Post",21,8
"2021erie","Intermediate","Pool","Toad","Two Guys","Bradley Castle","Tori Mueller","Konner Means","Jake VanScyoc",6,21
"2021erie","Intermediate","Pool","Udderly Ridiculous","Big & Bigger","Wesley Sprys","Dylan Noker","Tyler Gibbens","Jason Williams",20,22
"2021erie","Intermediate","Pool","In It to Win It","Kurzweg/Kneidinger","Matthew Schoenwald","Anna Beckler","Theo Kurzweg","nathan kneidinger",21,15
"2021erie","Intermediate","Pool","Blonde Banditos 2.0","Matching Big Juicy Butts","Alex Yurkovich","Jared Brewster","Morgan Mitchell","Alex Hutter",15,21
"2021erie","Intermediate","Pool","Squatch gang","The Mafia","Clayton Banister","Brayden Miller","Vaughn Spencer","Dustin Edwards",13,21
"2021erie","Intermediate","Pool","Pier Luck","Come Zone","Quinton Jackson","Kolton Ritter","Dom Gralia","Theo Wahlenmayer",16,21
"2021erie","Intermediate","Pool","Pink Hat Betas","Greece balls","Kyle Smith","Tyler Campo","Matthew Borelli","Garon Galiotti",6,21
"2021erie","Intermediate","Pool","This Team","That Team","Jacob DeSchepper","Dylan Gaffey","Taylor Barta","rickie piper",16,21
"2021erie","Intermediate","Pool","Bee’s Touch","Snoop D-O Double G","Shayne Kraynyk","Donovan Brown","Alexander Stoj","Ashley Brawn",21,18
"2021erie","Intermediate","Pool","Danger Zone","The Pink Ladies","John Abarca","Andrew Messinger","Lexi Tofanelli","Jack Tofanelli",21,11
"2021erie","Intermediate","Pool","Short and Shorter","Chubby Octopus","Garrett Barth","Jacob Fusare","Liam Sulc","David Pribozie",21,15
"2021erie","Intermediate","Pool","Toad","Spiketacular","Bradley Castle","Tori Mueller","Stephen Schoenwald","Isaac Beckler",5,21
"2021erie","Intermediate","Pool","Two Guys","Banana Boys","Konner Means","Jake VanScyoc","Charles Kozy","Anthony Post",21,6
"2021erie","Intermediate","Pool","In It to Win It","Ace Royale","Matthew Schoenwald","Anna Beckler","Jeremiah Friend","Joseph Friend",21,18
"2021erie","Intermediate","Pool","Blonde Banditos 2.0","Big & Bigger","Alex Yurkovich","Jared Brewster","Tyler Gibbens","Jason Williams",14,21
"2021erie","Intermediate","Pool","Matching Big Juicy Butts","Kurzweg/Kneidinger","Morgan Mitchell","Alex Hutter","Theo Kurzweg","nathan kneidinger",21,15
"2021erie","Intermediate","Pool","Off the Boys","Pier Luck","sam escourt","Patrick Fenlon","Quinton Jackson","Kolton Ritter",21,13
"2021erie","Intermediate","Pool","Come Zone","Greece balls","Dom Gralia","Theo Wahlenmayer","Matthew Borelli","Garon Galiotti",21,16
"2021erie","Intermediate","Pool","The Mafia","Pink Hat Betas","Vaughn Spencer","Dustin Edwards","Kyle Smith","Tyler Campo",21,6
"2021erie","Intermediate","Pool","Doing Well","Bee’s Touch","Nick Woll","Luke Wells","Shayne Kraynyk","Donovan Brown",15,21
"2021erie","Intermediate","Pool","Snoop D-O Double G","The Pink Ladies","Alexander Stoj","Ashley Brawn","Lexi Tofanelli","Jack Tofanelli",14,21
"2021erie","Intermediate","Pool","That Team","Danger Zone","Taylor Barta","rickie piper","John Abarca","Andrew Messinger",12,21
"2021erie","Intermediate","Pool","Froot Loops","Toad","Noah Kellogg","Dale Nower","Bradley Castle","Tori Mueller",21,11
"2021erie","Intermediate","Pool","Spiketacular","Banana Boys","Stephen Schoenwald","Isaac Beckler","Charles Kozy","Anthony Post",21,4
"2021erie","Intermediate","Pool","Chubby Octopus","Two Guys","Liam Sulc","David Pribozie","Konner Means","Jake VanScyoc",21,18
"2021erie","Intermediate","Pool","Udderly Ridiculous","Blonde Banditos 2.0","Wesley Sprys","Dylan Noker","Alex Yurkovich","Jared Brewster",21,10
"2021erie","Intermediate","Pool","Big & Bigger","Kurzweg/Kneidinger","Tyler Gibbens","Jason Williams","Theo Kurzweg","nathan kneidinger",21,15
"2021erie","Intermediate","Pool","Ace Royale","Matching Big Juicy Butts","Jeremiah Friend","Joseph Friend","Morgan Mitchell","Alex Hutter",21,17
"2021erie","Intermediate","Pool","Off the Boys","Squatch gang","sam escourt","Patrick Fenlon","Clayton Banister","Brayden Miller",21,7
"2021erie","Intermediate","Pool","Pier Luck","Greece balls","Quinton Jackson","Kolton Ritter","Matthew Borelli","Garon Galiotti",21,16
"2021erie","Intermediate","Pool","Come Zone","The Mafia","Dom Gralia","Theo Wahlenmayer","Vaughn Spencer","Dustin Edwards",23,21
"2021erie","Intermediate","Pool","Doing Well","This Team","Nick Woll","Luke Wells","Jacob DeSchepper","Dylan Gaffey",9,21
"2021erie","Intermediate","Pool","Bee’s Touch","The Pink Ladies","Shayne Kraynyk","Donovan Brown","Lexi Tofanelli","Jack Tofanelli",19,21
"2021erie","Intermediate","Pool","Snoop D-O Double G","That Team","Alexander Stoj","Ashley Brawn","Taylor Barta","rickie piper",15,21
"2021erie","Intermediate","Pool","Froot Loops","Short and Shorter","Noah Kellogg","Dale Nower","Garrett Barth","Jacob Fusare",13,21
"2021erie","Intermediate","Pool","Toad","Banana Boys","Bradley Castle","Tori Mueller","Charles Kozy","Anthony Post",21,17
"2021erie","Intermediate","Pool","Spiketacular","Chubby Octopus","Stephen Schoenwald","Isaac Beckler","Liam Sulc","David Pribozie",21,9
"2021erie","Intermediate","Pool","Udderly Ridiculous","In It to Win It","Wesley Sprys","Dylan Noker","Matthew Schoenwald","Anna Beckler",12,21
"2021erie","Intermediate","Pool","Blonde Banditos 2.0","Kurzweg/Kneidinger","Alex Yurkovich","Jared Brewster","Theo Kurzweg","nathan kneidinger",21,15
"2021erie","Intermediate","Pool","Big & Bigger","Ace Royale","Tyler Gibbens","Jason Williams","Jeremiah Friend","Joseph Friend",11,21
"2021erie","Premier","Semi-finals","Vascular","Volley Llamas","Noah Luskus","Gabe Finocchi","Joe Bondi","William Picone",16,21
"2021erie","Premier","Semi-finals","Vascular","Volley Llamas","Noah Luskus","Gabe Finocchi","Joe Bondi","William Picone",21,18
"2021erie","Premier","Semi-finals","Vascular","Volley Llamas","Noah Luskus","Gabe Finocchi","Joe Bondi","William Picone",17,21
"2021erie","Premier","Semi-finals","Parallax","Graham/Showalter","Kyle Ackermann","Ryan Gross","Joel Graham","PJ Showalter",21,18
"2021erie","Premier","Semi-finals","Parallax","Graham/Showalter","Kyle Ackermann","Ryan Gross","Joel Graham","PJ Showalter",21,17
"2021erie","Premier","1st place","Volley Llamas","Parallax","Joe Bondi","William Picone","Kyle Ackermann","Ryan Gross",17,21
"2021erie","Premier","1st place","Volley Llamas","Parallax","Joe Bondi","William Picone","Kyle Ackermann","Ryan Gross",16,21
"2021erie","Premier","3rd place","Graham/Showalter","Vascular","Joel Graham","PJ Showalter","Noah Luskus","Gabe Finocchi",17,21
"2021erie","Premier","3rd place","Graham/Showalter","Vascular","Joel Graham","PJ Showalter","Noah Luskus","Gabe Finocchi",21,17
"2021erie","Premier","3rd place","Graham/Showalter","Vascular","Joel Graham","PJ Showalter","Noah Luskus","Gabe Finocchi",17,21
"2021erie","Premier","Quarter-finals","Barrel Roll Bros","DOfus","Derek Johnson","Ezra Dantowitz","Connor Prelich","Nate Hopkins",21,17
"2021erie","Premier","Quarter-finals","Barrel Roll Bros","DOfus","Derek Johnson","Ezra Dantowitz","Connor Prelich","Nate Hopkins",21,19
"2021erie","Premier","Quarter-finals","Dantowitz | Kaplan","Closed on Sundays","Josh Kaplan","Ben Dantowitz","Ian Timan","Brooks Anderson",17,21
"2021erie","Premier","Quarter-finals","Dantowitz | Kaplan","Closed on Sundays","Josh Kaplan","Ben Dantowitz","Ian Timan","Brooks Anderson",22,20
"2021erie","Premier","Quarter-finals","Dantowitz | Kaplan","Closed on Sundays","Josh Kaplan","Ben Dantowitz","Ian Timan","Brooks Anderson",21,18
"2021erie","Premier","Quarter-finals","Boobies & doobies","Old Line State","Brandon Spector","Zac Vance","Mark Borunda","James Swanson",21,15
"2021erie","Premier","Quarter-finals","Boobies & doobies","Old Line State","Brandon Spector","Zac Vance","Mark Borunda","James Swanson",27,26
"2021erie","Premier","Semi-finals","Kinda Calculated","Barrel Roll Bros","Ryan Marino","Dan Abrams","Derek Johnson","Ezra Dantowitz",21,10
"2021erie","Premier","Semi-finals","Kinda Calculated","Barrel Roll Bros","Ryan Marino","Dan Abrams","Derek Johnson","Ezra Dantowitz",21,19
"2021erie","Premier","Semi-finals","Dantowitz | Kaplan","Boobies & doobies","Josh Kaplan","Ben Dantowitz","Brandon Spector","Zac Vance",18,21
"2021erie","Premier","Semi-finals","Dantowitz | Kaplan","Boobies & doobies","Josh Kaplan","Ben Dantowitz","Brandon Spector","Zac Vance",20,22
"2021erie","Premier","1st place","Kinda Calculated","Boobies & doobies","Ryan Marino","Dan Abrams","Brandon Spector","Zac Vance",21,16
"2021erie","Premier","1st place","Kinda Calculated","Boobies & doobies","Ryan Marino","Dan Abrams","Brandon Spector","Zac Vance",21,19
"2021erie","Premier","3rd place","Dantowitz | Kaplan","Barrel Roll Bros","Josh Kaplan","Ben Dantowitz","Derek Johnson","Ezra Dantowitz",19,21
"2021erie","Premier","3rd place","Dantowitz | Kaplan","Barrel Roll Bros","Josh Kaplan","Ben Dantowitz","Derek Johnson","Ezra Dantowitz",21,18
"2021erie","Premier","3rd place","Dantowitz | Kaplan","Barrel Roll Bros","Josh Kaplan","Ben Dantowitz","Derek Johnson","Ezra Dantowitz",21,23
"2021erie","Premier","P5: Semi-finals","Old Line State","Closed on Sundays","Mark Borunda","James Swanson","Ian Timan","Brooks Anderson",NA,NA
"2021erie","Premier","P5: Semi-finals","Old Line State","Closed on Sundays","Mark Borunda","James Swanson","Ian Timan","Brooks Anderson",NA,NA
"2021erie","Premier","P5: Semi-finals","Old Line State","Closed on Sundays","Mark Borunda","James Swanson","Ian Timan","Brooks Anderson",NA,NA
"2021erie","Women's","Quarter-finals","Showalter/Pierson","Arachnets","Katie Pierson","Ashley Gingerich Showalter","Claire Barnwell","Damaris Attanasio",21,7
"2021erie","Women's","Quarter-finals","Showalter/Pierson","Arachnets","Katie Pierson","Ashley Gingerich Showalter","Claire Barnwell","Damaris Attanasio",21,9
"2021erie","Women's","Quarter-finals","Petrie/Lucas","Jazzy","Anna Lucas","Sarah Petrie","Bekah Smith","Melissa MacLean",17,21
"2021erie","Women's","Quarter-finals","Petrie/Lucas","Jazzy","Anna Lucas","Sarah Petrie","Bekah Smith","Melissa MacLean",24,23
"2021erie","Women's","Quarter-finals","Petrie/Lucas","Jazzy","Anna Lucas","Sarah Petrie","Bekah Smith","Melissa MacLean",21,13
"2021erie","Women's","Quarter-finals","Scrambled","Double Trouble","Krista Shrock","Allie Foster","Mekenzie Heinle","Madalyn Heinle",21,13
"2021erie","Women's","Quarter-finals","Scrambled","Double Trouble","Krista Shrock","Allie Foster","Mekenzie Heinle","Madalyn Heinle",21,14
"2021erie","Women's","Quarter-finals","Beast mode","Heroes in Disguise","Alea Kurtz","Kim Hostetler","lindsay metzger","Cece Rodriguez",21,9
"2021erie","Women's","Quarter-finals","Beast mode","Heroes in Disguise","Alea Kurtz","Kim Hostetler","lindsay metzger","Cece Rodriguez",21,10
"2021erie","Women's","Semi-finals","Showalter/Pierson","Petrie/Lucas","Katie Pierson","Ashley Gingerich Showalter","Anna Lucas","Sarah Petrie",21,11
"2021erie","Women's","Semi-finals","Showalter/Pierson","Petrie/Lucas","Katie Pierson","Ashley Gingerich Showalter","Anna Lucas","Sarah Petrie",21,6
"2021erie","Women's","Semi-finals","Scrambled","Beast mode","Krista Shrock","Allie Foster","Alea Kurtz","Kim Hostetler",21,17
"2021erie","Women's","Semi-finals","Scrambled","Beast mode","Krista Shrock","Allie Foster","Alea Kurtz","Kim Hostetler",21,19
"2021erie","Women's","1st place","Showalter/Pierson","Scrambled","Katie Pierson","Ashley Gingerich Showalter","Krista Shrock","Allie Foster",21,17
"2021erie","Women's","1st place","Showalter/Pierson","Scrambled","Katie Pierson","Ashley Gingerich Showalter","Krista Shrock","Allie Foster",21,17
"2021erie","Women's","3rd place","Beast mode","Petrie/Lucas","Alea Kurtz","Kim Hostetler","Anna Lucas","Sarah Petrie",21,6
"2021erie","Women's","P5: Semi-finals","Jazzy","Arachnets","Bekah Smith","Melissa MacLean","Claire Barnwell","Damaris Attanasio",21,11
"2021erie","Women's","P5: Semi-finals","Heroes in Disguise","Double Trouble","lindsay metzger","Cece Rodriguez","Mekenzie Heinle","Madalyn Heinle",0,2
"2021erie","Women's","5th place","Jazzy","Double Trouble","Bekah Smith","Melissa MacLean","Mekenzie Heinle","Madalyn Heinle",NA,NA
"2021erie","Women's","7th place","Heroes in Disguise","Arachnets","lindsay metzger","Cece Rodriguez","Claire Barnwell","Damaris Attanasio",NA,NA
"2021erie","Contender","Round of 64","The Spikeman Cometh","PowerLine","Jared Heidt","David Estes","Trey Felton","Jonathan Saysamone",0,21
"2021erie","Contender","Round of 64","The Spikeman Cometh","PowerLine","Jared Heidt","David Estes","Trey Felton","Jonathan Saysamone",0,21
"2021erie","Contender","Round of 64","The Silly Willies","UNK.","matthew finocchiaro","Antonio Riozzi","Christopher Richards","Daniel Rafalovitch",21,9
"2021erie","Contender","Round of 64","The Silly Willies","UNK.","matthew finocchiaro","Antonio Riozzi","Christopher Richards","Daniel Rafalovitch",21,15
"2021erie","Contender","Round of 64","Mussari","2 Guys 1 Ball","Jeremy Mussari","Michael Mussari","Soham Shah","Liam O'Reilly",21,9
"2021erie","Contender","Round of 64","Mussari","2 Guys 1 Ball","Jeremy Mussari","Michael Mussari","Soham Shah","Liam O'Reilly",21,7
"2021erie","Contender","Round of 32","WILSOOOOOON!!!!","PowerLine","Hudson Ford","Nathan Wilson","Trey Felton","Jonathan Saysamone",21,6
"2021erie","Contender","Round of 32","WILSOOOOOON!!!!","PowerLine","Hudson Ford","Nathan Wilson","Trey Felton","Jonathan Saysamone",21,9
"2021erie","Contender","Round of 32","Enough is Enough","Bread and Butter","Harrison Yen","Michael Lin","Rendall Weaver","Evan Yoder",16,21
"2021erie","Contender","Round of 32","Enough is Enough","Bread and Butter","Harrison Yen","Michael Lin","Rendall Weaver","Evan Yoder",10,21
"2021erie","Contender","Round of 32","Flower Power","Molby Dick","Kieran Rose","Nathan Stack","Nathan Molby","Tommy Oddo",21,10
"2021erie","Contender","Round of 32","Flower Power","Molby Dick","Kieran Rose","Nathan Stack","Nathan Molby","Tommy Oddo",21,17
"2021erie","Contender","Round of 32","Runners Up","BING BONG","Skyler Sebring","Mitchell Grosteffon","Thomas Hoffman","Chris Hoffman",21,17
"2021erie","Contender","Round of 32","Runners Up","BING BONG","Skyler Sebring","Mitchell Grosteffon","Thomas Hoffman","Chris Hoffman",21,13
"2021erie","Contender","Round of 32","Tweenie Weenie Nation","Wentlings","Grant Klapwijk","Justin Barr","Trap Wentling","Jamin Wentling",21,11
"2021erie","Contender","Round of 32","Tweenie Weenie Nation","Wentlings","Grant Klapwijk","Justin Barr","Trap Wentling","Jamin Wentling",21,14
"2021erie","Contender","Round of 32","Highpockets","Dropshot Drip","Tommy Drake","Henry Pleszkoch","Joel Lapp","Tyler Keener",21,18
"2021erie","Contender","Round of 32","Highpockets","Dropshot Drip","Tommy Drake","Henry Pleszkoch","Joel Lapp","Tyler Keener",17,21
"2021erie","Contender","Round of 32","Highpockets","Dropshot Drip","Tommy Drake","Henry Pleszkoch","Joel Lapp","Tyler Keener",18,21
"2021erie","Contender","Round of 32","Free On Mach","Italian Stallions","Pat Marinich","Demitri Forand","Claudio Lampone","Jon Finocchiaro",21,14
"2021erie","Contender","Round of 32","Free On Mach","Italian Stallions","Pat Marinich","Demitri Forand","Claudio Lampone","Jon Finocchiaro",21,12
"2021erie","Contender","Round of 32","Lanky Smoove","Down BAD ;(","Micah Bouman","Max Fiebelkorn","Ben Roy","Billy Neumeister",21,15
"2021erie","Contender","Round of 32","Lanky Smoove","Down BAD ;(","Micah Bouman","Max Fiebelkorn","Ben Roy","Billy Neumeister",21,16
"2021erie","Contender","Round of 32","Brush Your Teeth","The Silly Willies","Kevin McClain","Dan Bonowski","matthew finocchiaro","Antonio Riozzi",21,16
"2021erie","Contender","Round of 32","Brush Your Teeth","The Silly Willies","Kevin McClain","Dan Bonowski","matthew finocchiaro","Antonio Riozzi",21,17
"2021erie","Contender","Round of 32","Ditto","The Friend Bros","Jake Heidman","Jake Vladyka","Judah Friend","Josiah Friend",18,21
"2021erie","Contender","Round of 32","Ditto","The Friend Bros","Jake Heidman","Jake Vladyka","Judah Friend","Josiah Friend",21,15
"2021erie","Contender","Round of 32","Ditto","The Friend Bros","Jake Heidman","Jake Vladyka","Judah Friend","Josiah Friend",21,19
"2021erie","Contender","Round of 32","Synthetic","Batt/Calvin","Jason Hironimus","Gavin Broekema","Joe Batt","Brenden Calvin",21,11
"2021erie","Contender","Round of 32","Synthetic","Batt/Calvin","Jason Hironimus","Gavin Broekema","Joe Batt","Brenden Calvin",21,16
"2021erie","Contender","Round of 32","Ike N Spike","epic slammo","Jenson Miller","Nathan Yoder","Rob's Traveler","Tim Lacagnina",18,21
"2021erie","Contender","Round of 32","Ike N Spike","epic slammo","Jenson Miller","Nathan Yoder","Rob's Traveler","Tim Lacagnina",18,21
"2021erie","Contender","Round of 32","Pocket Rockets","Mussari","Donald Fung","Nick Mesa","Jeremy Mussari","Michael Mussari",21,14
"2021erie","Contender","Round of 32","Pocket Rockets","Mussari","Donald Fung","Nick Mesa","Jeremy Mussari","Michael Mussari",21,8
"2021erie","Contender","Round of 32","Boost","say spike rn","Charlie Freeman","Alex Luc","Trenton Lam","Dominic Ferenac",21,19
"2021erie","Contender","Round of 32","Boost","say spike rn","Charlie Freeman","Alex Luc","Trenton Lam","Dominic Ferenac",21,19
"2021erie","Contender","Round of 32","Slack","Grim","Isaac Freeman","Ian Slattery","Oliver Graham","Ian Graham",21,11
"2021erie","Contender","Round of 32","Slack","Grim","Isaac Freeman","Ian Slattery","Oliver Graham","Ian Graham",21,10
"2021erie","Contender","Round of 32","Bait and Glitch","Anomaly","Owen Bass","Luke Nickel","Bosif Johnson","Stephen Sweeney",21,18
"2021erie","Contender","Round of 32","Bait and Glitch","Anomaly","Owen Bass","Luke Nickel","Bosif Johnson","Stephen Sweeney",21,15
"2021erie","Contender","Round of 16","WILSOOOOOON!!!!","Bread and Butter","Hudson Ford","Nathan Wilson","Rendall Weaver","Evan Yoder",21,18
"2021erie","Contender","Round of 16","WILSOOOOOON!!!!","Bread and Butter","Hudson Ford","Nathan Wilson","Rendall Weaver","Evan Yoder",28,26
"2021erie","Contender","Round of 16","Flower Power","Runners Up","Kieran Rose","Nathan Stack","Skyler Sebring","Mitchell Grosteffon",14,21
"2021erie","Contender","Round of 16","Flower Power","Runners Up","Kieran Rose","Nathan Stack","Skyler Sebring","Mitchell Grosteffon",17,21
"2021erie","Contender","Round of 16","Tweenie Weenie Nation","Dropshot Drip","Grant Klapwijk","Justin Barr","Joel Lapp","Tyler Keener",21,15
"2021erie","Contender","Round of 16","Tweenie Weenie Nation","Dropshot Drip","Grant Klapwijk","Justin Barr","Joel Lapp","Tyler Keener",21,13
"2021erie","Contender","Round of 16","Free On Mach","Lanky Smoove","Pat Marinich","Demitri Forand","Micah Bouman","Max Fiebelkorn",21,18
"2021erie","Contender","Round of 16","Free On Mach","Lanky Smoove","Pat Marinich","Demitri Forand","Micah Bouman","Max Fiebelkorn",21,14
"2021erie","Contender","Round of 16","Brush Your Teeth","Ditto","Kevin McClain","Dan Bonowski","Jake Heidman","Jake Vladyka",21,13
"2021erie","Contender","Round of 16","Brush Your Teeth","Ditto","Kevin McClain","Dan Bonowski","Jake Heidman","Jake Vladyka",25,23
"2021erie","Contender","Round of 16","Synthetic","epic slammo","Jason Hironimus","Gavin Broekema","Rob's Traveler","Tim Lacagnina",21,17
"2021erie","Contender","Round of 16","Synthetic","epic slammo","Jason Hironimus","Gavin Broekema","Rob's Traveler","Tim Lacagnina",21,17
"2021erie","Contender","Round of 16","Pocket Rockets","Boost","Donald Fung","Nick Mesa","Charlie Freeman","Alex Luc",21,13
"2021erie","Contender","Round of 16","Pocket Rockets","Boost","Donald Fung","Nick Mesa","Charlie Freeman","Alex Luc",21,14
"2021erie","Contender","Round of 16","Slack","Bait and Glitch","Isaac Freeman","Ian Slattery","Owen Bass","Luke Nickel",20,22
"2021erie","Contender","Round of 16","Slack","Bait and Glitch","Isaac Freeman","Ian Slattery","Owen Bass","Luke Nickel",20,22
"2021erie","Contender","Quarter-finals","WILSOOOOOON!!!!","Runners Up","Hudson Ford","Nathan Wilson","Skyler Sebring","Mitchell Grosteffon",10,21
"2021erie","Contender","Quarter-finals","WILSOOOOOON!!!!","Runners Up","Hudson Ford","Nathan Wilson","Skyler Sebring","Mitchell Grosteffon",15,21
"2021erie","Contender","Quarter-finals","Tweenie Weenie Nation","Free On Mach","Grant Klapwijk","Justin Barr","Pat Marinich","Demitri Forand",21,7
"2021erie","Contender","Quarter-finals","Tweenie Weenie Nation","Free On Mach","Grant Klapwijk","Justin Barr","Pat Marinich","Demitri Forand",21,15
"2021erie","Contender","Quarter-finals","Brush Your Teeth","Synthetic","Kevin McClain","Dan Bonowski","Jason Hironimus","Gavin Broekema",21,17
"2021erie","Contender","Quarter-finals","Brush Your Teeth","Synthetic","Kevin McClain","Dan Bonowski","Jason Hironimus","Gavin Broekema",21,8
"2021erie","Contender","Quarter-finals","Pocket Rockets","Bait and Glitch","Donald Fung","Nick Mesa","Owen Bass","Luke Nickel",21,17
"2021erie","Contender","Quarter-finals","Pocket Rockets","Bait and Glitch","Donald Fung","Nick Mesa","Owen Bass","Luke Nickel",21,18
"2021erie","Contender","Semi-finals","Runners Up","Tweenie Weenie Nation","Skyler Sebring","Mitchell Grosteffon","Grant Klapwijk","Justin Barr",0,21
"2021erie","Contender","Semi-finals","Runners Up","Tweenie Weenie Nation","Skyler Sebring","Mitchell Grosteffon","Grant Klapwijk","Justin Barr",0,21
"2021erie","Contender","Semi-finals","Brush Your Teeth","Pocket Rockets","Kevin McClain","Dan Bonowski","Donald Fung","Nick Mesa",17,21
"2021erie","Contender","Semi-finals","Brush Your Teeth","Pocket Rockets","Kevin McClain","Dan Bonowski","Donald Fung","Nick Mesa",17,21
"2021erie","Contender","1st place","Tweenie Weenie Nation","Pocket Rockets","Grant Klapwijk","Justin Barr","Donald Fung","Nick Mesa",21,17
"2021erie","Contender","1st place","Tweenie Weenie Nation","Pocket Rockets","Grant Klapwijk","Justin Barr","Donald Fung","Nick Mesa",21,11
"2021erie","Contender","3rd place","Brush Your Teeth","Runners Up","Kevin McClain","Dan Bonowski","Skyler Sebring","Mitchell Grosteffon",21,0
"2021erie","Contender","3rd place","Brush Your Teeth","Runners Up","Kevin McClain","Dan Bonowski","Skyler Sebring","Mitchell Grosteffon",21,0
"2021erie","Contender","P5: Semi-finals","Free On Mach","WILSOOOOOON!!!!","Pat Marinich","Demitri Forand","Hudson Ford","Nathan Wilson",NA,NA
"2021erie","Contender","P5: Semi-finals","Bait and Glitch","Synthetic","Owen Bass","Luke Nickel","Jason Hironimus","Gavin Broekema",NA,NA
"2021erie","Contender","P9: Quarter-finals","Flower Power","Bread and Butter","Kieran Rose","Nathan Stack","Rendall Weaver","Evan Yoder",NA,NA
"2021erie","Contender","P9: Quarter-finals","Lanky Smoove","Dropshot Drip","Micah Bouman","Max Fiebelkorn","Joel Lapp","Tyler Keener",NA,NA
"2021erie","Contender","P9: Quarter-finals","epic slammo","Ditto","Rob's Traveler","Tim Lacagnina","Jake Heidman","Jake Vladyka",NA,NA
"2021erie","Contender","P9: Quarter-finals","Slack","Boost","Isaac Freeman","Ian Slattery","Charlie Freeman","Alex Luc",0,1
"2021erie","Contender","P17: Round of 16","Enough is Enough","PowerLine","Harrison Yen","Michael Lin","Trey Felton","Jonathan Saysamone",21,10
"2021erie","Contender","P17: Round of 16","BING BONG","Molby Dick","Thomas Hoffman","Chris Hoffman","Nathan Molby","Tommy Oddo",16,21
"2021erie","Contender","P17: Round of 16","Highpockets","Wentlings","Tommy Drake","Henry Pleszkoch","Trap Wentling","Jamin Wentling",NA,NA
"2021erie","Contender","P17: Round of 16","Down BAD ;(","Italian Stallions","Ben Roy","Billy Neumeister","Claudio Lampone","Jon Finocchiaro",19,21
"2021erie","Contender","P17: Round of 16","The Friend Bros","The Silly Willies","Judah Friend","Josiah Friend","matthew finocchiaro","Antonio Riozzi",NA,NA
"2021erie","Contender","P17: Round of 16","Ike N Spike","Batt/Calvin","Jenson Miller","Nathan Yoder","Joe Batt","Brenden Calvin",NA,NA
"2021erie","Contender","P17: Round of 16","say spike rn","Mussari","Trenton Lam","Dominic Ferenac","Jeremy Mussari","Michael Mussari",NA,NA
"2021erie","Contender","P17: Round of 16","Anomaly","Grim","Bosif Johnson","Stephen Sweeney","Oliver Graham","Ian Graham",21,13
"2021erie","Contender","P17: Quarter-finals","Enough is Enough","Molby Dick","Harrison Yen","Michael Lin","Nathan Molby","Tommy Oddo",NA,NA
"2021erie","Contender","P25: Quarter-finals","BING BONG","PowerLine","Thomas Hoffman","Chris Hoffman","Trey Felton","Jonathan Saysamone",NA,NA
"2021erie","Contender","P33: Semi-finals","UNK.","2 Guys 1 Ball","Christopher Richards","Daniel Rafalovitch","Soham Shah","Liam O'Reilly",NA,NA
